flight_id,primary,secondary,combined_code,confidence,valid,is_premature,burst_pres,launch_time,burst_height_m
652,Balloon Burst,Strong Shear,BUR-SHR-100,0.78,True,False,20.2,2025-12-07 11:32:01+00:00,26119.0
653,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.8,2025-12-07 11:34:53+00:00,29136.0
654,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.6,2025-12-07 11:37:03+00:00,30415.0
656,Ascent Stop,RH Freeze-out,ASC-FRZ-UNK,0.54,True,True,55.3,2025-12-07 11:30:37+00:00,19912.0
657,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,False,10.2,2025-12-07 23:31:38+00:00,30699.0
658,Balloon Burst,Deep Convection,BUR-CNB-100,0.92,True,False,11.0,2025-12-07 23:43:18+00:00,30159.0
661,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.94,True,True,31.1,2025-12-07 23:39:21+00:00,23408.0
662,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,16.1,2025-12-08 11:32:54+00:00,27613.0
664,Balloon Burst,Strong Shear,BUR-SHR-100,0.88,True,False,18.1,2025-12-08 11:49:01+00:00,26834.0
665,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,34.6,2025-12-08 11:39:23+00:00,22753.0
666,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,62.9,2025-12-08 11:35:41+00:00,19158.0
667,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,46.6,2025-12-08 11:30:57+00:00,21025.0
668,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.95,True,False,22.9,2025-12-08 23:37:27+00:00,25313.0
670,Balloon Burst,Deep Convection,BUR-CNB-100,1.0,True,False,10.5,2025-12-08 23:41:34+00:00,30475.0
671,Balloon Burst,Strong Shear,BUR-SHR-100,0.88,True,False,16.5,2025-12-08 23:33:43+00:00,27523.0
672,Balloon Burst,Strong Shear,BUR-SHR-100,0.97,True,False,26.7,2025-12-08 23:35:32+00:00,24334.0
673,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.91,True,True,113.5,2025-12-08 23:53:15+00:00,15858.0
674,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.61,True,True,96.3,2025-12-09 12:08:06+00:00,16769.0
676,Balloon Burst,Strong Shear,BUR-SHR-100,0.83,True,True,31.5,2025-12-09 11:39:30+00:00,23314.0
678,Balloon Burst,Strong Shear,BUR-SHR-100,0.83,True,False,25.6,2025-12-09 11:36:22+00:00,24641.0
679,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.3,2025-12-09 23:35:07+00:00,30635.0
680,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,37.5,2025-12-09 11:38:47+00:00,22280.0
681,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.83,True,False,7.2,2025-12-09 23:35:29+00:00,32979.0
682,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.78,True,True,35.5,2025-12-09 11:35:38+00:00,22573.0
684,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,49.4,2025-12-09 11:30:49+00:00,20600.0
687,Balloon Burst,Strong Shear,BUR-SHR-100,0.94,True,False,26.9,2025-12-10 11:46:29+00:00,24253.0
688,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.71,True,True,73.7,2025-12-10 11:37:26+00:00,18260.0
689,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.91,True,True,50.5,2025-12-10 11:35:07+00:00,20421.0
690,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,102.3,2025-12-10 11:31:15+00:00,16451.0
691,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.88,True,False,20.3,2025-12-10 23:47:06+00:00,26057.0
693,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.5,2025-12-10 23:58:36+00:00,30473.0
694,Balloon Burst,Strong Shear,BUR-SHR-100,0.79,True,False,11.0,2025-12-10 23:32:37+00:00,30125.0
695,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.8,True,False,8.0,2025-12-10 23:36:31+00:00,32209.0
696,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,48.5,2025-12-10 23:33:20+00:00,20711.0
697,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,14.7,2025-12-11 23:59:05+00:00,28153.0
698,Balloon Burst,Strong Shear,BUR-SHR-100,0.92,True,True,78.2,2025-12-11 11:35:25+00:00,17921.0
699,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,9.5,2025-12-11 23:31:19+00:00,31127.0
700,Balloon Burst,Strong Shear,BUR-SHR-100,0.8,True,False,10.6,2025-12-11 11:31:13+00:00,30393.0
701,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.2,2025-12-11 23:42:27+00:00,30638.0
702,Balloon Burst,Deep Convection,BUR-CNB-100,0.9,True,False,15.8,2025-12-11 11:36:28+00:00,27705.0
703,Balloon Burst,Strong Shear,BUR-SHR-100,0.87,True,False,21.9,2025-12-11 23:35:53+00:00,25613.0
704,Balloon Burst,Strong Shear,BUR-SHR-100,0.83,True,False,20.5,2025-12-11 11:37:21+00:00,26090.0
705,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.84,True,False,7.3,2025-12-11 23:36:08+00:00,32884.0
706,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,61.3,2025-12-11 11:35:35+00:00,19317.0
707,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.91,True,True,257.5,2025-12-11 23:33:38+00:00,10767.0
708,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,43.9,2025-12-11 11:31:12+00:00,21277.0
709,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,288.5,2025-12-13 11:30:42+00:00,9965.0
710,Balloon Burst,Strong Shear,BUR-SHR-100,0.99,True,False,19.4,2025-12-13 11:40:53+00:00,26327.0
711,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,13.3,2025-12-13 11:38:21+00:00,28909.0
712,Balloon Burst,Strong Shear,BUR-SHR-100,0.94,True,True,66.0,2025-12-13 11:34:49+00:00,18882.0
713,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.42,True,True,110.3,2025-12-13 11:32:34+00:00,16022.0
715,Balloon Burst,Strong Shear,BUR-SHR-100,0.78,True,False,12.5,2025-12-13 23:39:00+00:00,29390.0
717,Balloon Burst,Strong Shear,BUR-SHR-100,0.96,True,False,21.9,2025-12-13 23:33:38+00:00,25597.0
718,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,8.1,2025-12-13 23:37:13+00:00,32215.0
719,Balloon Burst,Deep Convection,BUR-CNB-100,0.94,True,True,34.9,2025-12-13 23:30:39+00:00,22642.0
721,Balloon Burst,Strong Shear,BUR-SHR-100,0.82,True,True,98.8,2025-12-14 11:30:34+00:00,16611.0
722,Balloon Burst,Strong Shear,BUR-SHR-100,0.86,True,False,10.8,2025-12-14 23:31:36+00:00,30375.0
723,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.9,2025-12-14 11:34:29+00:00,29630.0
724,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,10.7,2025-12-14 23:50:36+00:00,30332.0
725,Balloon Burst,Strong Shear,BUR-SHR-100,0.75,True,False,16.2,2025-12-14 23:34:33+00:00,27547.0
726,Balloon Burst,Strong Shear,BUR-SHR-100,0.76,True,False,16.8,2025-12-14 11:32:34+00:00,27347.0
727,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.92,True,True,31.1,2025-12-14 23:36:23+00:00,23358.0
729,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,74.7,2025-12-14 23:32:03+00:00,18206.0
730,Balloon Burst,Strong Shear,BUR-SHR-100,0.76,True,True,119.8,2025-12-14 11:30:29+00:00,15542.0
731,Balloon Burst,Strong Shear,BUR-SHR-100,0.84,True,False,24.6,2025-12-15 11:31:02+00:00,24826.0
733,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,18.0,2025-12-15 11:37:58+00:00,26905.0
735,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.47,True,True,65.2,2025-12-15 11:31:03+00:00,18972.0
737,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,17.3,2025-12-15 23:36:41+00:00,27283.0
738,Balloon Burst,Strong Shear,BUR-SHR-100,0.85,True,False,20.5,2025-12-15 23:44:26+00:00,25994.0
739,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.2,2025-12-15 23:36:13+00:00,30024.0
740,Balloon Burst,Strong Shear,BUR-SHR-100,0.94,True,False,19.5,2025-12-15 23:35:31+00:00,26301.0
741,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.72,True,True,124.2,2025-12-15 23:45:35+00:00,15337.0
743,Balloon Burst,Strong Shear,BUR-SHR-100,0.89,True,False,11.7,2025-12-16 11:32:11+00:00,29729.0
745,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.5,True,True,63.2,2025-12-16 11:35:39+00:00,19128.0
747,Balloon Burst,Strong Shear,BUR-SHR-100,0.84,True,False,20.1,2025-12-16 23:38:24+00:00,26109.0
748,Balloon Burst,Strong Shear,BUR-SHR-100,0.81,True,False,10.8,2025-12-16 23:34:46+00:00,30468.0
752,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.44,True,True,56.9,2025-12-16 23:30:28+00:00,19748.0
753,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,44.9,2025-12-17 11:48:33+00:00,21155.0
754,Balloon Burst,Deep Convection,BUR-CNB-100,0.95,True,False,13.2,2025-12-17 11:33:33+00:00,28960.0
755,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,14.9,2025-12-17 11:33:59+00:00,28122.0
756,Balloon Burst,Strong Shear,BUR-SHR-100,0.82,True,False,9.8,2025-12-17 11:35:34+00:00,30911.0
757,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,55.3,2025-12-17 11:30:41+00:00,19919.0
758,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,17.9,2025-12-17 23:46:54+00:00,26905.0
759,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.9,2025-12-17 23:31:05+00:00,29756.0
760,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.5,2025-12-18 00:04:26+00:00,29865.0
761,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,False,14.6,2025-12-17 23:33:11+00:00,28271.0
762,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,5.7,2025-12-17 23:37:39+00:00,34529.0
763,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,44.7,2025-12-17 23:38:48+00:00,21171.0
765,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,9.0,2025-12-18 11:36:08+00:00,31532.0
768,Balloon Burst,Strong Shear,BUR-SHR-100,0.76,True,False,21.8,2025-12-18 11:31:34+00:00,25633.0
771,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,19.8,2025-12-18 23:46:48+00:00,26293.0
772,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,14.4,2025-12-18 23:33:03+00:00,28353.0
773,Balloon Burst,RH Freeze-out,BUR-FRZ-100,1.0,True,True,55.6,2025-12-18 23:35:30+00:00,19872.0
774,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.91,True,True,146.1,2025-12-18 23:30:32+00:00,14396.0
776,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,16.6,2025-12-19 11:43:25+00:00,27386.0
777,Balloon Burst,Strong Shear,BUR-SHR-100,0.78,True,False,9.6,2025-12-19 11:31:18+00:00,31071.0
778,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,49.1,2025-12-19 11:32:30+00:00,20647.0
779,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.88,True,True,68.4,2025-12-19 11:45:51+00:00,18669.0
780,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,41.3,2025-12-19 11:31:39+00:00,21656.0
781,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,14.4,2025-12-19 23:49:05+00:00,28327.0
782,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.84,True,False,11.1,2025-12-19 23:32:37+00:00,30085.0
783,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.4,2025-12-19 23:33:08+00:00,29392.0
784,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,7.4,2025-12-19 23:35:30+00:00,32731.0
785,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,38.7,2025-12-19 23:32:40+00:00,22031.0
787,Not Specified,Strong Shear,UNK-SHR-UNK,0.95,True,True,496.3,2025-12-20 23:50:26+00:00,5910.0
788,Not Specified,Unknown,UNK-UNK-UNK,0.0,False,True,671.7,2025-12-20 23:50:26+00:00,3458.0
789,Balloon Burst,Strong Shear,BUR-SHR-100,0.81,True,False,17.6,2025-12-20 11:32:11+00:00,26994.0
790,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,14.2,2025-12-20 11:37:33+00:00,28511.0
791,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,17.4,2025-12-20 11:41:07+00:00,27105.0
792,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.4,2025-12-20 11:36:39+00:00,29359.0
794,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,349.3,2025-12-20 23:36:37+00:00,8584.0
795,Balloon Burst,Strong Shear,BUR-SHR-100,0.8,True,False,22.0,2025-12-20 23:44:29+00:00,25591.0
796,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,15.7,2025-12-20 23:33:45+00:00,27818.0
798,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,False,22.9,2025-12-20 23:41:41+00:00,25401.0
799,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.7,2025-12-21 23:46:23+00:00,29881.0
803,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.87,True,True,74.7,2025-12-21 11:36:07+00:00,18167.0
804,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,47.8,2025-12-21 11:33:04+00:00,20781.0
806,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,53.3,2025-12-21 23:54:17+00:00,20101.0
808,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.3,2025-12-21 23:36:36+00:00,29988.0
809,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.95,True,False,11.4,2025-12-21 23:35:20+00:00,29889.0
811,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.97,True,False,10.4,2025-12-22 23:56:47+00:00,30579.0
812,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.45,True,True,68.3,2025-12-22 11:30:43+00:00,18690.0
813,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,9.1,2025-12-22 11:32:00+00:00,31488.0
814,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,True,76.9,2025-12-22 11:34:20+00:00,18055.0
817,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,16.0,2025-12-22 23:41:37+00:00,27668.0
820,Balloon Burst,Strong Shear,BUR-SHR-100,0.87,True,False,19.4,2025-12-22 23:32:31+00:00,26456.0
821,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.91,True,True,142.4,2025-12-22 23:38:45+00:00,14536.0
822,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,55.9,2025-12-22 23:38:42+00:00,19888.0
823,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,17.5,2025-12-23 23:50:27+00:00,27070.0
825,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.92,True,False,21.4,2025-12-23 23:39:59+00:00,25781.0
826,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.7,2025-12-23 11:34:37+00:00,30396.0
827,Balloon Burst,Deep Convection,BUR-CNB-100,0.99,True,False,12.5,2025-12-23 23:46:35+00:00,29391.0
828,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.93,True,False,23.3,2025-12-23 11:41:24+00:00,25221.0
829,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.6,2025-12-23 23:36:13+00:00,29800.0
830,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.73,True,True,71.9,2025-12-23 11:45:13+00:00,18434.0
831,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.92,True,False,9.4,2025-12-23 23:35:29+00:00,31191.0
832,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.8,True,True,122.2,2025-12-23 11:35:45+00:00,15451.0
833,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.86,True,False,22.0,2025-12-23 23:32:33+00:00,25620.0
834,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.99,True,True,57.6,2025-12-23 11:36:24+00:00,19699.0
835,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.8,2025-12-24 23:38:54+00:00,29094.0
836,Balloon Burst,Strong Shear,BUR-SHR-100,0.88,True,False,18.6,2025-12-24 23:32:11+00:00,26646.0
837,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,16.2,2025-12-24 23:42:51+00:00,27662.0
838,Balloon Burst,Strong Shear,BUR-SHR-100,0.89,True,False,18.2,2025-12-24 23:38:57+00:00,26812.0
839,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.94,True,False,6.7,2025-12-24 23:36:34+00:00,33419.0
840,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,53.4,2025-12-24 23:35:00+00:00,20141.0
841,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,17.9,2025-12-25 11:31:26+00:00,26853.0
842,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,13.4,2025-12-25 11:32:21+00:00,28819.0
843,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.96,True,False,12.0,2025-12-25 11:34:55+00:00,29523.0
844,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.75,True,True,73.5,2025-12-25 11:36:25+00:00,18300.0
845,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,True,63.2,2025-12-25 11:35:35+00:00,19160.0
846,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,908.6,2025-12-24 23:35:29+00:00,895.0
847,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.61,True,True,72.3,2025-12-25 11:32:06+00:00,18393.0
848,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,57.4,2025-12-25 23:49:15+00:00,19692.0
849,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.95,True,False,10.8,2025-12-25 23:37:37+00:00,30288.0
851,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,551.7,2025-12-25 23:38:25+00:00,5100.0
852,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.81,True,False,7.8,2025-12-25 23:35:38+00:00,32438.0
853,Ascent Stop,Cloud/Rain Layer,ASC-CLD-UNK,0.97,True,False,29.2,2025-12-25 23:31:19+00:00,23755.0
855,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.97,True,False,12.2,2025-12-26 11:31:30+00:00,29437.0
856,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.99,True,False,10.3,2025-12-26 11:50:23+00:00,30580.0
857,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.91,True,True,230.6,2025-12-26 11:38:36+00:00,11541.0
858,Balloon Burst,Strong Shear,BUR-SHR-100,0.88,True,True,101.1,2025-12-26 11:35:24+00:00,16553.0
860,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,68.5,2025-12-26 23:43:41+00:00,18662.0
861,Balloon Burst,Strong Shear,BUR-SHR-100,1.0,True,False,15.0,2025-12-26 23:32:27+00:00,28051.0
862,Balloon Burst,Deep Convection,BUR-CNB-100,0.95,True,False,25.5,2025-12-26 23:48:01+00:00,24721.0
863,Balloon Burst,Strong Shear,BUR-SHR-100,0.99,True,False,11.5,2025-12-26 23:32:48+00:00,29846.0
864,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.97,True,False,8.4,2025-12-26 23:35:58+00:00,31982.0
865,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.86,True,True,104.0,2025-12-26 23:30:57+00:00,16394.0
866,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,62.6,2025-12-27 11:51:57+00:00,19218.0
867,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,62.4,2025-12-27 11:31:12+00:00,19251.0
868,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.98,True,True,477.7,2025-12-27 11:46:23+00:00,6239.0
870,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.97,True,True,138.8,2025-12-27 11:36:09+00:00,14732.0
871,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,109.1,2025-12-27 11:32:49+00:00,16118.0
872,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.98,True,False,18.1,2025-12-27 23:54:12+00:00,26807.0
873,Balloon Burst,Strong Shear,BUR-SHR-100,0.97,True,False,20.5,2025-12-27 23:35:05+00:00,26030.0
874,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.8,2025-12-27 23:36:06+00:00,29160.0
875,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.87,True,False,11.2,2025-12-27 23:34:01+00:00,30072.0
876,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.88,True,False,7.4,2025-12-27 23:35:20+00:00,32868.0
877,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,41.9,2025-12-27 23:30:58+00:00,21599.0
878,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.83,True,False,14.2,2025-12-28 23:45:12+00:00,28393.0
879,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,572.7,2025-12-28 11:34:00+00:00,4787.0
880,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,492.5,2025-12-28 23:36:42+00:00,5996.0
882,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.81,True,False,13.2,2025-12-28 23:51:51+00:00,29159.0
883,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,751.9,2025-12-28 11:28:43+00:00,2521.0
885,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,14.8,2025-12-28 11:38:26+00:00,28285.0
886,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,True,68.3,2025-12-28 23:35:46+00:00,18719.0
887,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.88,True,True,65.7,2025-12-28 11:37:46+00:00,18962.0
888,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,71.3,2025-12-28 23:44:08+00:00,18500.0
890,Balloon Burst,Strong Shear,BUR-SHR-100,0.95,True,True,103.3,2025-12-29 11:30:31+00:00,16401.0
891,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.82,True,False,11.0,2025-12-29 11:31:39+00:00,30188.0
892,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.79,True,False,13.2,2025-12-29 11:52:13+00:00,28976.0
894,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,51.4,2025-12-29 11:39:17+00:00,20378.0
895,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.96,True,True,86.2,2025-12-29 11:31:04+00:00,17404.0
896,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.79,True,False,18.9,2025-12-29 23:51:28+00:00,26519.0
898,Balloon Burst,Deep Convection,BUR-CNB-100,0.92,True,False,13.2,2025-12-29 23:41:02+00:00,29077.0
900,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.95,True,False,5.6,2025-12-29 23:35:56+00:00,34706.0
901,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,False,27.2,2025-12-29 23:30:36+00:00,22212.0
902,Balloon Burst,Strong Shear,BUR-SHR-100,0.77,True,False,20.6,2025-12-30 23:42:18+00:00,25972.0
904,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.81,True,False,11.3,2025-12-30 23:37:21+00:00,30074.0
906,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.89,True,False,10.4,2025-12-30 23:49:50+00:00,30672.0
907,Balloon Burst,Strong Shear,BUR-SHR-100,0.93,True,True,63.8,2025-12-30 11:43:00+00:00,19102.0
908,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.75,True,False,17.3,2025-12-30 23:34:55+00:00,27161.0
910,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,43.5,2025-12-30 23:40:26+00:00,21357.0
913,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,57.4,2025-12-30 11:32:59+00:00,19725.0
914,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,76.4,2025-12-31 11:33:28+00:00,18066.0
915,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,17.2,2025-12-31 11:32:15+00:00,27211.0
916,Balloon Burst,Deep Convection,BUR-CNB-100,0.95,True,False,12.9,2025-12-31 11:42:49+00:00,29094.0
917,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.78,True,True,94.0,2025-12-31 11:39:05+00:00,16905.0
918,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.92,True,True,62.6,2025-12-31 11:36:19+00:00,19215.0
919,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,45.0,2025-12-31 11:31:49+00:00,21128.0
920,Balloon Burst,Strong Shear,BUR-SHR-100,0.8,True,False,18.0,2025-12-31 23:53:25+00:00,26840.0
921,Balloon Burst,Strong Shear,BUR-SHR-100,1.0,True,False,12.4,2025-12-31 23:34:15+00:00,29405.0
922,Balloon Burst,Deep Convection,BUR-CNB-100,0.99,True,False,10.8,2025-12-31 23:43:05+00:00,30249.0
923,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.8,True,False,12.0,2025-12-31 23:32:53+00:00,29573.0
924,Balloon Burst,Strong Shear,BUR-SHR-100,0.96,True,False,23.0,2025-12-31 23:35:23+00:00,25342.0
925,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,68.1,2025-12-31 23:34:01+00:00,18708.0
926,Balloon Burst,Strong Shear,BUR-SHR-100,0.84,True,False,26.2,2026-01-01 11:35:29+00:00,24447.0
928,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,45.8,2026-01-01 11:44:29+00:00,21029.0
929,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,544.1,2026-01-01 11:41:46+00:00,5189.0
930,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.89,True,True,63.0,2026-01-01 11:35:39+00:00,19158.0
931,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,71.3,2026-01-01 11:55:00+00:00,18469.0
932,Balloon Burst,Strong Shear,BUR-SHR-100,0.79,True,False,18.3,2026-01-01 23:45:33+00:00,26705.0
933,Balloon Burst,Strong Shear,BUR-SHR-100,0.94,True,False,20.2,2026-01-02 00:09:21+00:00,26159.0
937,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,30.6,2026-01-01 23:30:52+00:00,23504.0
938,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,34.8,2026-01-02 12:04:10+00:00,22689.0
939,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,18.8,2026-01-02 11:32:21+00:00,26556.0
940,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,14.7,2026-01-02 11:39:31+00:00,28172.0
